;raceId;driverId;stop;lap;duration
1847;874;154;3;22;21.143
1848;874;17;2;26;20.691
1849;874;8;2;30;21.222
1850;874;155;2;31;20.762
1851;874;1;2;31;19.794
1852;874;807;2;31;21.688
1853;874;819;2;31;42.505
1854;874;814;2;32;21.344
1855;874;813;2;33;21.118
1856;874;817;2;34;21.516
1857;874;811;4;34;21.520
1858;874;18;2;35;21.099
1859;874;818;2;35;21.431
1860;874;13;2;36;20.778
1861;874;30;2;36;20.379
1862;874;20;2;37;20.346
1863;874;37;2;36;22.487
1864;874;10;2;40;21.520
1865;874;5;2;41;22.678
1866;874;808;2;42;21.367
1867;874;808;3;48;14.250
1868;875;155;1;1;33.003
1869;875;155;2;7;13.986
1870;875;1;1;13;19.638
1871;875;807;1;13;22.125
1872;875;154;1;13;21.681
1873;875;30;1;13;20.087
1874;875;818;1;13;20.865
1875;875;5;1;13;21.896
1876;875;17;1;14;19.811
1877;875;13;1;14;20.607
1878;875;8;1;14;20.211
1879;875;817;1;14;20.151
1880;875;811;1;14;21.886
1881;875;808;1;14;22.278
1882;875;10;1;14;22.334
1883;875;20;1;15;19.830
1884;875;4;1;15;19.930
1885;875;814;1;15;20.805
1886;875;819;1;17;21.302
1887;875;815;1;18;24.408
1888;875;39;1;18;22.749
1889;875;813;1;21;21.137
1890;875;1;2;26;20.777
1891;875;814;2;28;20.218
1892;875;154;2;31;20.935
1893;875;10;2;31;20.494
1894;875;17;2;32;19.616
1895;875;807;2;32;20.982
1896;875;30;2;32;20.276
1897;875;811;2;32;22.813
1898;875;808;2;32;21.581
1899;875;815;2;33;20.767
1900;875;5;2;33;21.489
1901;875;4;2;34;20.090
1902;875;817;2;34;20.804
1903;875;20;2;35;19.801
1904;875;13;2;35;20.855
1905;875;8;2;35;21.012
1906;875;819;2;34;22.019
1907;875;818;2;38;21.188
1908;875;1;3;42;19.447
1909;876;818;1;1;25.097
1910;876;30;1;1;25.036
1911;876;815;1;14;21.336
1912;876;815;2;19;24.508
1913;876;18;1;25;21.509
1914;876;811;1;26;22.047
1915;876;39;1;26;24.544
1916;876;8;1;27;21.404
1917;876;3;1;27;21.490
1918;876;813;1;27;22.003
1919;876;817;1;27;22.637
1920;876;13;1;28;21.100
1921;876;807;1;28;21.654
1922;876;814;1;28;23.948
1923;876;819;1;28;22.692
1924;876;4;1;29;20.800
1925;876;17;1;30;20.808
1926;876;813;2;30;28.053
1927;876;808;1;31;22.445
1928;876;10;1;31;27.303
1929;876;1;1;32;20.852
1930;876;5;1;32;22.967
1931;876;20;1;33;20.707
1932;876;37;1;32;23.830
1933;876;818;2;33;21.658
1934;876;30;2;33;21.322
1935;876;154;1;36;20.976
1936;876;155;1;36;22.726
1937;877;3;1;1;29.277
1938;877;154;1;1;26.057
1939;877;814;1;1;26.670
1940;877;818;1;9;20.319
1941;877;154;2;9;21.017
1942;877;814;2;9;19.829
1943;877;20;1;13;24.962
1944;877;155;1;25;19.529
1945;877;13;1;26;19.585
1946;877;817;1;26;20.122
1947;877;819;1;26;21.941
1948;877;30;1;27;19.701
1949;877;10;1;27;19.884
1950;877;808;1;27;20.769
1951;877;4;1;28;19.368
1952;877;5;1;28;23.032
1953;877;37;1;28;22.272
1954;877;18;1;29;19.455
1955;877;813;1;29;20.723
1956;877;815;1;30;19.486
1957;877;17;1;30;19.066
1958;877;8;1;31;20.278
1959;877;811;1;32;22.587
1960;877;818;2;33;19.885
1961;877;20;2;37;19.918
1962;877;815;2;38;33.431
1963;877;817;2;38;21.231
1964;877;814;3;39;20.265
1965;877;30;2;41;21.270
1966;877;815;3;44;26.858
1967;878;154;1;9;21.190
1968;878;155;1;13;24.079
1969;878;30;1;14;22.263
1970;878;807;1;17;22.099
1971;878;1;1;20;20.814
1972;878;4;1;20;24.439
1973;878;811;1;20;22.143
1974;878;20;1;21;20.904
1975;878;814;1;21;22.498
1976;878;813;1;21;22.342
1977;878;5;1;21;22.713
1978;878;10;1;21;23.092
1979;878;815;1;22;22.079
1980;878;808;1;23;22.762
1981;878;8;1;24;24.840
1982;878;37;1;24;24.798
1983;878;39;1;25;24.497
1984;878;13;1;26;21.520
1985;878;819;1;26;22.379
1986;878;817;1;30;22.651
1987;878;814;2;30;22.444
1988;878;3;1;34;21.346
1989;878;18;1;35;21.445
1990;878;30;2;39;21.297
1991;879;8;1;5;21.541
1992;879;30;1;5;25.980
1993;879;155;1;8;27.266
1994;879;30;2;8;22.486
1995;879;3;1;9;23.018
1996;879;817;1;9;22.838
1997;879;17;1;9;23.127
1998;879;1;1;10;24.410
1999;879;4;1;10;22.472
2000;879;20;1;10;20.997
2001;879;814;1;10;28.336
2002;879;39;1;13;27.113
2003;879;819;1;13;24.427
2004;879;10;1;14;23.251
2005;879;808;1;14;23.031
2006;879;37;1;14;25.787
2007;879;13;1;15;22.596
2008;879;818;1;15;22.362
2009;879;5;1;15;23.429
2010;879;30;3;17;22.243
2011;879;1;2;18;21.606
2012;879;4;2;18;23.000
2013;879;155;2;18;24.254
2014;879;3;2;18;21.806
2015;879;814;2;18;21.364
2016;879;20;2;19;22.016
2017;879;17;2;19;21.232
2018;879;817;2;19;21.182
2019;879;8;2;19;22.731
2020;879;13;2;19;21.680
2021;879;10;2;19;21.442
2022;879;808;2;19;27.452
2023;879;5;2;19;38.291
2024;879;37;2;19;26.573
2025;879;818;2;20;21.302
2026;879;819;2;20;22.746
2027;879;39;2;20;26.739
2028;879;3;3;20;24.262
2029;879;807;1;23;21.347
2030;879;18;1;23;21.550
2031;879;818;3;29;25.976
2032;879;10;3;31;23.544
2033;879;5;3;37;22.721
2034;879;3;4;50;31.768
2035;879;37;3;50;25.375
2036;879;817;3;51;21.444
2037;879;39;3;51;23.625
2038;879;20;3;52;21.256
2039;879;8;3;53;32.309
2040;879;155;3;54;32.823
2041;879;30;4;54;21.827
2042;879;20;4;54;28.932
2043;879;808;3;54;22.702
2044;879;13;3;55;22.427
2045;879;17;3;55;21.006
2046;879;819;3;55;23.082
2047;879;4;3;56;21.862
2048;879;818;4;56;22.061
2049;879;37;4;55;24.510
2050;879;817;4;56;22.923
2051;879;18;2;57;21.456
2052;879;39;4;55;27.480
2053;879;807;2;57;22.250
2054;879;5;4;56;23.002
2055;879;10;4;56;24.816
2056;879;814;3;57;22.389
2057;879;807;3;58;14.128
2058;879;5;5;59;21.849
2059;879;817;5;61;21.973
2060;880;18;1;4;22.282
2061;880;17;1;5;24.240
2062;880;154;1;5;22.239
2063;880;821;1;5;22.316
2064;880;822;1;6;23.528
2065;880;820;1;6;36.564
2066;880;20;1;7;21.807
2067;880;823;1;7;24.104
2068;880;13;1;8;21.754
2069;880;814;1;8;23.010
2070;880;819;1;8;23.394
2071;880;4;1;9;21.792
2072;880;8;1;9;22.709
2073;880;818;1;9;23.074
2074;880;824;1;9;23.371
2075;880;813;1;10;23.099
2076;880;1;1;13;22.155
2077;880;3;1;14;22.274
2078;880;817;1;15;23.435
2079;880;815;1;16;23.677
2080;880;823;2;16;23.834
2081;880;17;2;18;21.717
2082;880;154;2;19;22.133
2083;880;820;2;19;30.838
2084;880;4;2;20;21.606
2085;880;18;2;20;23.571
2086;880;16;1;21;22.693
2087;880;20;2;21;22.704
2088;880;13;2;23;21.511
2089;880;815;2;23;22.004
2090;880;818;2;24;24.688
2091;880;822;2;24;23.215
2092;880;821;2;27;22.315
2093;880;824;2;27;23.387
2094;880;817;2;30;24.177
2095;880;1;2;31;22.015
2096;880;814;2;33;23.051
2097;880;8;2;34;22.181
2098;880;819;2;33;23.509
2099;880;823;3;34;23.917
2100;880;820;3;34;22.948
2101;880;13;3;36;21.509
2102;880;20;3;37;21.596
2103;880;18;3;37;21.538
2104;880;154;3;37;22.534
2105;880;17;3;38;21.515
2106;880;4;3;39;21.704
2107;880;822;3;40;24.060
2108;880;815;3;41;21.705
2109;880;1;3;42;21.778
2110;880;818;3;44;23.160
2111;880;16;2;46;22.749
2112;880;824;3;50;22.669
2113;881;20;1;5;21.135
2114;881;13;1;5;22.403
2115;881;16;1;6;37.833
2116;881;817;1;6;22.416
2117;881;8;1;6;25.905
2118;881;814;1;6;43.713
2119;881;813;1;6;24.737
2120;881;823;1;6;23.252
2121;881;824;1;6;26.546
2122;881;822;1;6;24.960
2123;881;820;1;6;30.365
2124;881;17;1;7;21.010
2125;881;1;1;7;24.933
2126;881;18;1;7;22.448
2127;881;807;1;7;22.996
2128;881;815;1;7;21.583
2129;881;154;1;7;22.105
2130;881;821;1;7;24.397
2131;881;818;1;7;49.216
2132;881;819;1;7;44.428
2133;881;3;1;8;22.028
2134;881;813;2;13;32.561
2135;881;824;2;17;23.755
2136;881;823;2;18;22.706
2137;881;17;2;19;20.736
2138;881;817;2;19;22.388
2139;881;820;2;19;22.668
2140;881;13;2;20;21.635
2141;881;154;2;20;21.812
2142;881;819;2;20;25.015
2143;881;1;2;21;21.465
2144;881;18;2;21;21.028
2145;881;807;2;21;21.699
2146;881;8;2;21;22.677
2147;881;20;2;22;21.339
2148;881;3;2;22;21.079
2149;881;815;2;22;20.894
2150;881;821;2;22;22.575
2151;881;822;2;22;28.045
2152;881;818;2;26;21.638
2153;881;823;3;28;25.118
2154;881;824;3;29;22.017
2155;881;1;3;30;21.549
2156;881;17;3;31;20.883
2157;881;3;3;31;22.114
2158;881;20;3;32;21.482
2159;881;820;3;31;22.115
2160;881;813;3;32;22.703
2161;881;819;3;32;23.373
2162;881;13;3;33;21.561
2163;881;815;3;33;21.338
2164;881;817;3;33;22.008
2165;881;807;3;34;22.629
2166;881;8;3;34;21.903
2167;881;154;3;35;22.385
2168;881;821;3;36;22.394
2169;881;822;3;40;22.937
2170;881;1;4;41;21.271
2171;881;20;4;42;20.757
2172;881;3;4;42;21.202
2173;881;820;4;41;22.271
2174;881;17;4;43;20.767
2175;881;823;4;42;22.744
2176;881;818;3;43;21.702
2177;881;824;4;43;22.335
2178;881;807;4;44;23.198
2179;881;819;4;43;23.844
2180;881;13;4;47;20.970
2181;881;821;4;51;22.542
2182;881;815;4;54;21.366
2183;882;17;1;1;21.287
2184;882;817;1;4;24.946
2185;882;1;1;5;20.379
2186;882;3;1;5;22.299
2187;882;819;1;5;21.265
2188;882;4;1;6;19.719
2189;882;8;1;6;20.753
2190;882;824;1;6;21.097
2191;882;823;1;6;20.905
2192;882;13;1;7;20.753
2193;882;154;1;7;20.083
2194;882;813;1;7;20.794
2195;882;820;1;7;21.063
2196;882;807;1;14;22.838
2197;882;20;1;14;19.323
2198;882;814;1;14;20.598
2199;882;17;2;15;26.956
2200;882;818;1;15;20.977
2201;882;822;1;16;21.614
2202;882;824;2;16;24.834
2203;882;819;2;17;22.183
2204;882;13;2;19;20.027
2205;882;3;2;19;19.894
2206;882;3;3;20;22.727
2207;882;823;2;20;20.743
2208;882;1;2;21;20.584
2209;882;8;2;21;20.759
2210;882;820;2;21;25.091
2211;882;4;2;23;20.521
2212;882;18;1;23;19.898
2213;882;154;2;23;20.286
2214;882;817;2;23;20.303
2215;882;813;2;23;21.517
2216;882;815;1;24;19.969
2217;882;807;2;29;20.327
2218;882;20;2;31;20.084
2219;882;815;2;31;20.253
2220;882;814;2;32;20.320
2221;882;824;3;32;20.625
2222;882;819;3;33;21.294
2223;882;820;3;33;25.151
2224;882;8;3;34;20.464
2225;882;822;2;34;22.217
2226;882;807;3;36;19.957
2227;882;13;3;36;19.449
2228;882;1;3;37;19.600
2229;882;154;3;37;20.109
2230;882;818;2;37;20.235
2231;882;823;3;37;21.067
2232;882;817;3;38;20.362
2233;882;813;3;39;20.982
2234;882;4;3;41;21.012
2235;882;818;3;43;20.716
2236;882;18;2;49;19.862
2237;882;20;3;51;20.191
2238;882;822;3;51;21.490
2239;882;814;3;53;19.831
2240;883;821;1;1;28.102
2241;883;16;1;1;26.495
2242;883;823;1;2;28.344
2243;883;818;1;2;41.485
2244;883;4;1;7;23.055
2245;883;17;1;8;21.798
2246;883;154;1;8;24.605
2247;883;4;2;8;21.436
2248;883;3;1;9;22.237
2249;883;18;1;9;23.093
2250;883;817;1;9;22.529
2251;883;824;1;9;24.325
2252;883;20;1;10;21.660
2253;883;13;1;10;21.665
2254;883;815;1;10;21.471
2255;883;1;1;10;22.072
2256;883;813;1;10;23.173
2257;883;820;1;10;22.745
2258;883;819;1;11;22.912
2259;883;807;1;12;21.656
2260;883;822;1;13;22.729
2261;883;814;1;14;22.009
2262;883;823;2;14;22.950
2263;883;8;1;16;22.715
2264;883;821;2;16;21.997
2265;883;13;2;17;21.722
2266;883;16;2;18;22.199
2267;883;3;2;20;21.331
2268;883;815;2;20;21.161
2269;883;17;2;21;21.221
2270;883;18;2;21;21.894
2271;883;1;2;22;21.444
2272;883;824;2;22;23.455
2273;883;813;2;23;22.220
2274;883;819;2;23;22.576
2275;883;820;2;23;24.141
2276;883;4;3;24;21.123
2277;883;20;2;25;21.290
2278;883;823;3;24;22.252
2279;883;817;2;25;22.028
2280;883;807;2;26;22.400
2281;883;154;2;27;21.608
2282;883;13;3;28;21.569
2283;883;822;2;29;28.408
2284;883;3;3;33;21.183
2285;883;821;3;33;22.438
2286;883;8;2;34;21.723
2287;883;18;3;34;21.696
2288;883;819;3;35;23.263
2289;883;814;2;36;22.475
2290;883;13;4;36;27.757
2291;883;824;3;36;22.817
2292;883;17;3;37;21.031
2293;883;820;3;37;26.004
2294;883;1;3;38;21.600
2295;883;815;3;39;21.319
2296;883;4;4;39;21.189
2297;883;813;3;39;22.066
2298;883;823;4;39;22.380
2299;883;807;3;41;22.814
2300;883;817;3;41;22.623
2301;883;20;3;42;21.906
2302;883;154;3;42;21.556
2303;883;16;3;42;22.346
2304;883;821;4;43;22.246
2305;883;3;4;44;21.267
2306;883;18;4;46;21.230
2307;883;820;4;46;22.552
2308;883;822;3;47;23.837
2309;883;823;5;47;23.375
2310;883;824;4;48;23.803
2311;884;824;1;2;29.994
2312;884;17;1;7;19.668
2313;884;13;1;8;19.490
2314;884;807;1;8;19.993
2315;884;813;1;8;20.205
2316;884;819;1;8;20.734
2317;884;4;1;9;18.909
2318;884;1;1;9;22.018
2319;884;814;1;9;20.615
2320;884;818;1;9;19.772
2321;884;823;1;9;21.686
2322;884;822;1;9;21.171
2323;884;3;1;10;19.414
2324;884;20;1;10;18.606
2325;884;8;1;10;19.978
2326;884;815;1;10;19.250
2327;884;817;1;10;19.795
2328;884;18;1;11;18.810
2329;884;821;1;13;22.144
2330;884;813;2;13;13.266
2331;884;820;1;15;25.294
2332;884;824;2;16;20.656
2333;884;814;2;19;19.792
2334;884;13;2;20;19.373
2335;884;17;2;20;19.151
2336;884;818;2;20;20.671
2337;884;813;3;20;23.139
2338;884;823;2;20;22.029
2339;884;4;2;21;19.952
2340;884;807;2;21;19.402
2341;884;16;2;22;20.306
2342;884;815;2;23;20.578
2343;884;819;2;23;20.870
2344;884;20;2;24;18.708
2345;884;817;2;24;20.100
2346;884;1;2;25;20.132
2347;884;822;2;25;20.533
2348;884;8;2;26;19.743
2349;884;3;2;27;20.032
2350;884;821;2;28;19.988
2351;884;18;2;28;19.196
2352;884;824;3;29;19.904
2353;884;820;2;30;21.582
2354;884;807;3;34;22.324
2355;884;818;3;34;25.362
2356;884;807;4;35;24.001
2357;884;813;4;35;20.800
2358;884;4;3;36;19.519
2359;884;13;3;36;19.326
2360;884;17;3;36;19.170
2361;884;1;3;36;19.700
2362;884;16;3;36;19.591
2363;884;818;4;37;29.740
2364;884;814;3;38;19.822
2365;884;815;3;38;19.866
2366;884;807;5;38;28.971
2367;884;20;3;39;19.551
2368;884;817;3;39;19.498
2369;884;819;3;41;21.202
2370;884;821;3;42;20.082
2371;884;822;3;43;19.908
2372;884;8;3;45;20.184
2373;884;18;3;46;19.290
2374;884;824;4;46;19.830
2375;884;3;3;47;19.352
2376;884;820;3;47;21.340
2377;884;4;4;49;18.471
2378;884;16;4;49;22.931
2379;884;17;4;50;18.931
2380;884;815;4;50;19.993
2381;884;1;4;50;19.457
2382;884;13;4;51;19.001
2383;884;20;4;51;18.694
2384;884;817;4;51;19.857
2385;884;814;4;53;19.481
2386;884;813;5;53;19.723
2387;884;807;6;53;20.314
2388;884;821;4;54;19.324
2389;885;813;1;1;40.507
2390;885;823;1;1;35.100
2391;885;814;1;9;25.643
2392;885;817;1;22;25.225
2393;885;824;1;22;25.098
2394;885;820;1;23;25.337
2395;885;823;2;24;25.676
2396;885;17;1;25;24.316
2397;885;8;1;26;24.420
2398;885;18;1;26;24.585
2399;885;13;1;26;25.331
2400;885;807;1;27;24.974
2401;885;4;1;28;24.489
2402;885;821;1;28;25.364
2403;885;815;1;29;24.672
2404;885;818;1;29;24.827
2405;885;20;1;30;24.375
2406;885;16;1;30;25.274
2407;885;822;1;30;29.063
2408;885;154;1;30;24.565
2409;885;813;2;30;26.146
2410;885;3;1;31;25.200
2411;885;1;1;31;24.801
2412;885;824;2;35;25.215
2413;885;823;3;35;25.862
2414;885;820;2;48;19.553
2415;885;154;2;62;39.980
2416;885;821;2;63;25.926
2417;885;820;3;63;26.198
2418;885;8;2;70;25.125
2419;881;814;2;20;2:03.124
2420;881;16;2;22;1:29.401
2421;881;18;3;35;1:44.833
2422;884;16;1;8;1:14.026
2423;886;823;1;8;22.323
2424;886;16;1;9;22.789
2425;886;819;1;11;22.184
2426;886;817;1;12;21.223
2427;886;807;1;12;21.623
2428;886;813;1;12;24.557
2429;886;17;1;13;20.716
2430;886;818;1;13;21.900
2431;886;815;1;13;20.427
2432;886;3;1;14;21.125
2433;886;822;1;14;22.242
2434;886;20;1;16;20.835
2435;886;4;1;16;20.512
2436;886;13;1;17;20.473
2437;886;813;2;17;14.446
2438;886;1;1;19;20.879
2439;886;821;1;21;22.017
2440;886;8;1;22;25.182
2441;886;18;1;27;20.212
2442;886;3;2;31;20.832
2443;886;823;2;32;22.039
2444;886;819;2;36;22.033
2445;886;16;2;37;21.000
2446;886;807;2;38;21.014
2447;886;820;1;38;21.374
2448;886;817;2;39;21.315
2449;886;823;3;38;29.056
2450;886;822;2;40;24.418
2451;886;13;2;41;20.372
2452;886;824;1;41;21.378
2453;886;823;4;40;24.510
2454;886;154;1;42;20.859
2455;886;815;2;43;20.805
2456;886;17;2;46;22.709
2457;886;4;2;47;20.636
2458;886;1;2;48;20.656
2459;886;20;2;49;20.898
2460;886;813;3;49;21.637
2461;886;154;2;53;21.574
2462;886;814;1;56;21.066
2463;886;3;3;57;21.459
2464;886;818;2;57;20.739
2465;886;16;3;61;14.489
2466;886;821;2;63;21.524
2467;887;1;1;8;29.026
2468;887;154;1;9;24.725
2469;887;814;1;9;25.004
2470;887;4;1;10;24.572
2471;887;17;1;10;31.448
2472;887;821;1;10;25.330
2473;887;823;1;10;26.515
2474;887;13;1;10;35.210
2475;887;8;1;11;24.992
2476;887;817;1;11;29.446
2477;887;18;1;11;24.745
2478;887;824;1;11;25.729
2479;887;3;1;12;24.990
2480;887;16;1;12;24.807
2481;887;807;1;12;29.684
2482;887;820;1;12;26.031
2483;887;20;1;13;24.159
2484;887;815;1;13;24.596
2485;887;818;1;14;29.418
2486;887;813;1;15;25.244
2487;887;822;1;15;30.231
2488;887;819;1;15;26.191
2489;887;13;2;16;24.680
2490;887;807;2;25;26.256
2491;887;818;2;25;26.317
2492;887;821;2;27;26.040
2493;887;823;2;28;25.814
2494;887;8;2;29;24.428
2495;887;821;3;29;31.937
2496;887;4;2;30;24.789
2497;887;154;2;30;24.751
2498;887;17;2;31;24.781
2499;887;817;2;32;26.229
2500;887;18;2;32;24.357
2501;887;820;2;32;25.701
2502;887;16;2;33;25.158
2503;887;815;2;33;25.028
2504;887;814;2;33;25.099
2505;887;824;2;33;25.927
2506;887;3;2;34;24.893
2507;887;819;2;34;26.371
2508;887;20;2;35;24.092
2509;887;1;2;36;24.635
2510;887;13;3;36;24.400
2511;887;813;2;37;25.275
2512;887;807;3;37;24.863
2513;887;822;2;38;31.851
2514;887;821;4;40;25.087
2515;887;823;3;40;26.391
2516;887;4;3;41;25.018
2517;887;3;3;42;25.436
2518;887;17;3;42;24.473
2519;887;154;3;42;25.911
2520;887;814;3;42;33.401
2521;887;13;4;42;24.872
2522;888;814;1;4;20.547
2523;888;818;1;4;23.147
2524;888;819;1;4;22.699
2525;888;817;1;5;19.846
2526;888;16;1;5;19.910
2527;888;823;1;5;21.900
2528;888;824;1;5;20.840
2529;888;1;1;6;19.487
2530;888;821;1;6;19.816
2531;888;20;1;7;18.979
2532;888;815;1;7;20.432
2533;888;17;1;8;2:42.042
2534;888;8;1;8;19.378
2535;888;820;1;8;21.021
2536;888;4;1;12;20.199
2537;888;154;1;13;20.273
2538;888;3;1;16;19.690
2539;888;807;1;17;21.226
2540;888;817;2;18;19.952
2541;888;824;2;18;20.371
2542;888;823;2;19;20.974
2543;888;820;2;20;19.953
2544;888;18;1;21;20.812
2545;888;813;1;21;20.331
2546;888;1;2;22;19.321
2547;888;822;1;22;33.796
2548;888;821;2;22;19.869
2549;888;20;2;24;20.039
2550;888;154;2;24;20.007
2551;888;8;2;24;20.528
2552;888;4;2;24;19.539
2553;888;815;2;24;20.433
2554;888;16;2;24;20.204
2555;888;814;2;24;21.483
2556;888;3;2;24;22.207
2557;888;17;2;23;19.991
2558;888;819;2;24;21.388
2559;888;820;3;26;20.272
2560;888;819;3;34;22.986
2561;888;807;2;37;20.364
2562;888;820;4;37;21.433
2563;888;17;3;38;19.921
2564;888;823;3;38;20.545
2565;888;154;3;40;19.591
2566;888;817;3;40;20.196
2567;888;20;3;41;19.118
2568;888;821;3;41;21.160
2569;888;16;3;43;21.799
2570;888;1;3;45;19.316
2571;888;18;2;47;19.692
2572;888;3;3;48;19.684
2573;888;8;3;49;19.390
2574;888;4;3;49;19.476
2575;888;807;3;49;20.557
2576;888;813;2;50;36.196
2577;888;822;2;54;45.695
2578;890;818;1;8;22.745
2579;890;823;1;8;23.200
2580;890;1;1;9;21.840
2581;890;813;1;9;22.103
2582;890;814;1;9;22.754
2583;890;817;1;10;24.033
2584;890;3;1;10;22.015
2585;890;822;1;10;22.023
2586;890;20;1;11;21.343
2587;890;13;1;11;23.012
2588;890;807;1;11;22.303
2589;890;4;1;12;21.599
2590;890;154;1;13;22.054
2591;890;8;1;13;22.161
2592;890;819;1;13;22.465
2593;890;824;1;20;22.159
2594;890;820;1;21;22.323
2595;890;17;1;23;21.762
2596;890;815;1;23;22.323
2597;890;821;1;23;22.425
2598;890;18;1;24;22.107
2599;890;154;2;25;22.267
2600;890;814;2;26;22.723
2601;890;823;2;27;22.831
2602;890;813;2;28;21.880
2603;890;3;2;29;22.628
2604;890;818;2;30;22.282
2605;890;1;2;31;21.454
2606;890;13;2;31;21.753
2607;890;822;2;33;22.612
2608;890;20;2;34;21.863
2609;890;4;2;34;22.249
2610;890;824;2;33;22.221
2611;890;807;2;35;22.606
2612;890;820;2;34;22.301
2613;890;154;3;37;16.453
2614;890;18;2;37;22.496
2615;890;815;2;38;22.722
2616;890;817;2;38;21.996
2617;890;819;2;38;22.450
2618;890;807;3;40;16.512
2619;890;8;2;42;21.643
2620;890;17;2;43;22.349
2621;890;823;3;44;22.384
2622;890;154;4;47;22.451
2623;890;824;3;46;23.030
2624;890;4;3;48;21.753
2625;890;13;3;48;21.612
2626;890;3;3;48;21.854
2627;890;814;3;48;23.027
2628;890;1;3;50;22.136
2629;890;818;3;50;23.756
2630;890;813;3;51;24.796
2631;890;820;3;50;23.257
2632;890;20;3;55;21.666
2633;890;17;3;59;22.022
2634;891;807;1;9;24.219
2635;891;13;1;9;22.872
2636;891;814;1;10;23.475
2637;891;818;1;10;24.070
2638;891;1;1;11;23.397
2639;891;16;1;11;23.327
2640;891;813;1;11;27.059
2641;891;3;1;12;22.893
2642;891;4;1;13;22.631
2643;891;17;1;13;23.004
2644;891;815;1;13;17.378
2645;891;20;1;14;22.685
2646;891;8;1;14;23.744
2647;891;822;1;14;23.411
2648;891;824;1;14;24.083
2649;891;823;1;15;24.968
2650;891;820;1;15;24.013
2651;891;817;1;16;23.144
2652;891;18;1;17;22.465
2653;891;815;2;18;22.597
2654;891;821;1;19;22.761
2655;891;154;1;22;23.445
2656;891;807;2;24;23.334
2657;891;818;2;24;24.539
2658;891;3;2;25;23.723
2659;891;814;2;25;23.540
2660;891;1;2;26;22.682
2661;891;13;2;26;22.634
2662;891;16;2;26;23.655
2663;891;813;2;27;35.228
2664;891;4;2;28;22.444
2665;891;821;2;28;22.712
2666;891;822;2;28;23.540
2667;891;824;2;28;23.961
2668;891;17;2;29;23.477
2669;891;823;2;29;23.998
2670;891;20;2;30;22.884
2671;891;820;2;29;23.916
2672;891;817;2;33;22.871
2673;891;820;3;32;17.427
2674;891;18;2;34;23.317
2675;891;813;3;38;30.894
2676;891;821;3;41;17.433
2677;892;8;1;1;30.975
2678;892;1;1;13;24.460
2679;892;819;1;17;25.569
2680;892;823;1;18;26.302
2681;892;154;1;20;27.040
2682;892;18;1;21;24.450
2683;892;817;1;22;24.319
2684;892;815;1;22;25.933
2685;892;824;1;22;25.541
2686;892;20;1;23;24.305
2687;892;17;1;23;24.205
2688;892;820;1;23;26.146
2689;892;13;1;24;24.692
2690;892;807;1;24;25.633
2691;892;16;1;24;26.873
2692;892;813;1;24;25.397
2693;892;822;1;25;24.665
2694;892;3;1;26;24.079
2695;892;4;1;27;24.208
2696;892;821;1;27;24.668
2697;892;8;2;30;24.764
2698;892;1;2;38;24.315
2699;892;819;2;38;26.363
2700;892;823;2;39;33.200
2701;893;4;2;25;29.176
2702;893;154;2;25;30.293
2703;893;13;2;25;29.136
2704;893;18;2;25;30.085
2705;893;8;2;25;33.013
2706;893;815;2;25;29.396
2707;893;807;2;25;30.253
2708;893;821;2;25;31.706
2709;893;16;2;25;30.166
2710;893;813;2;25;30.444
2711;893;819;2;25;32.008
2712;893;823;2;26;37.700
2713;893;154;3;33;1:13.009
2714;893;818;3;39;29.999
2715;893;17;2;40;28.909
2716;893;16;3;40;31.230
2717;893;824;4;40;29.421
2718;893;3;2;41;29.616
2719;893;813;3;41;30.175
2720;893;820;3;41;29.687
2721;893;814;2;42;29.777
2722;893;13;3;42;29.573
2723;893;822;3;42;33.836
2724;893;823;3;42;30.141
2725;893;1;2;43;30.085
2726;893;20;2;44;28.934
2727;893;819;3;54;31.546
2728;893;8;1;10;29.469
2729;893;824;1;10;29.573
2730;893;821;1;11;29.364
2731;893;818;1;11;29.736
2732;893;819;1;11;31.841
2733;893;820;1;11;30.497
2734;893;824;2;11;32.243
2735;893;13;1;12;29.040
2736;893;16;1;12;29.678
2737;893;17;1;13;29.031
2738;893;18;1;13;29.284
2739;893;807;1;13;29.910
2740;893;823;1;13;30.161
2741;893;822;1;13;31.792
2742;893;4;1;14;29.436
2743;893;815;1;14;28.709
2744;893;3;1;15;29.212
2745;893;154;1;15;29.702
2746;893;1;1;15;29.032
2747;893;817;1;15;32.097
2748;893;813;1;16;29.966
2749;893;20;1;17;28.787
2750;893;814;1;20;29.667
2751;893;824;3;23;29.823
2752;893;818;2;24;30.714
2753;893;822;2;24;30.790
2754;893;820;2;24;31.173
2755;894;16;1;3;29.829
2756;894;18;1;4;26.948
2757;894;13;1;6;22.474
2758;894;813;1;7;23.470
2759;894;814;1;7;23.814
2760;894;821;1;7;23.096
2761;894;822;1;8;23.912
2762;894;1;1;9;22.270
2763;894;4;1;9;22.208
2764;894;819;1;9;24.320
2765;894;154;1;10;22.519
2766;894;3;1;10;23.412
2767;894;807;1;10;23.654
2768;894;815;1;10;22.901
2769;894;823;1;10;17.513
2770;894;824;1;10;23.097
2771;894;20;1;11;22.662
2772;894;8;1;11;22.924
2773;894;823;2;11;23.987
2774;894;17;1;12;22.587
2775;894;818;1;12;24.477
2776;894;820;1;12;23.761
2777;894;817;1;18;23.892
